20,20,3
4,6,0.252104,0.900267,0.191315
4,7,0.426676,0.929141,0.178294
4,8,0.625438,0.927356,0.116606
4,9,0.763041,0.930231,0.0669425
4,10,0.744998,0.80643,0.0496195
4,11,0.683791,0.668847,0.105755
4,12,0.617889,0.609946,0.121352
4,13,0.543651,0.498447,0.119335
4,14,0.484963,0.455493,0.21272
4,15,0.486359,0.489841,0.251967
4,16,0.422852,0.506854,0.184081
4,17,0.37119,0.439918,0.0929108
4,18,0.332807,0.367437,0.058065
4,19,0.378141,0.382783,0.0566984
5,0,0.508319,0.596325,0.74916
5,1,0.423579,0.603361,0.623323
5,2,0.176984,0.552305,0.352647
5,3,0.098865,0.579854,0.192878
5,4,0.079183,0.740393,0.154749
5,5,0.0561145,0.858655,0.172941
5,6,0.18696,0.911007,0.145631
5,7,0.326002,0.947647,0.15704
5,8,0.438671,0.955607,0.118098
5,9,0.613791,0.930284,0.0482587
5,10,0.689488,0.861585,0.025069
5,11,0.647098,0.702176,0.0505766
5,12,0.606322,0.629005,0.0743924
5,13,0.535676,0.539518,0.0672509
5,14,0.501549,0.486641,0.16839
5,15,0.542254,0.532896,0.220946
5,16,0.568999,0.600401,0.183139
5,17,0.545479,0.62377,0.173425
5,18,0.497679,0.560235,0.155701
5,19,0.550722,0.565039,0.191889
6,0,0.644149,0.677815,0.888897
6,1,0.602741,0.783089,0.823925
6,2,0.382765,0.664567,0.595169
6,3,0.100025,0.417033,0.177752
6,4,0.0664439,0.480879,0.136033
6,5,0.0585842,0.701936,0.1102
6,6,0.0614403,0.858931,0.0939052
6,7,0.127178,0.938564,0.10244
6,8,0.267961,0.929894,0.106566
6,9,0.419528,0.918152,0.0626574
6,10,0.60524,0.85869,0.0245021
6,11,0.616031,0.772503,0.0399768
6,12,0.577596,0.673233,0.0540365
6,13,0.502927,0.570329,0.037715
6,14,0.430255,0.532274,0.0804098
6,15,0.433073,0.555026,0.137526
6,16,0.550656,0.668916,0.163155
6,17,0.594177,0.697533,0.191102
6,18,0.615893,0.697794,0.272653
6,19,0.665941,0.677044,0.304683
7,0,0.662698,0.610669,0.889991
7,1,0.642086,0.819478,0.91698
7,2,0.481804,0.763433,0.744991
7,3,0.120803,0.323805,0.217203
7,4,0.0661429,0.348308,0.153107
7,5,0.0294655,0.601922,0.106951
7,6,0.0411834,0.76734,0.0584143
7,7,0.0807694,0.948525,0.0843239
7,8,0.207218,0.916143,0.0611864
7,9,0.292525,0.929589,0.053619
7,10,0.420413,0.910911,0.0488622
7,11,0.53489,0.865796,0.0414908
7,12,0.595308,0.805147,0.0725452
7,13,0.496298,0.655421,0.0571033
7,14,0.38076,0.545948,0.0695323
7,15,0.366263,0.571541,0.13004
7,16,0.458434,0.681062,0.160945
7,17,0.556726,0.748083,0.183313
7,18,0.577656,0.758725,0.253182
7,19,0.565781,0.697218,0.288144
8,0,0.643537,0.379434,0.870713
8,1,0.699604,0.650157,0.850744
8,2,0.566987,0.786872,0.740838
8,3,0.354733,0.502103,0.378071
8,4,0.195437,0.374119,0.20051
8,5,0.100834,0.373718,0.0804707
8,6,0.107223,0.45047,0.0453792
8,7,0.100584,0.685229,0.033032
8,8,0.151118,0.771012,0.0441635
8,9,0.224499,0.771637,0.05282
8,10,0.31847,0.859573,0.0506311
8,11,0.385152,0.847338,0.0320877
8,12,0.51395,0.780494,0.0407118
8,13,0.450858,0.668307,0.0331042
8,14,0.365292,0.564097,0.0370745
8,15,0.299258,0.546938,0.0721436
8,16,0.351711,0.637398,0.116276
8,17,0.459218,0.71482,0.146329
8,18,0.486915,0.764921,0.199305
8,19,0.51903,0.753315,0.223445
9,0,0.657149,0.241173,0.833373
9,1,0.726298,0.493943,0.849127
9,2,0.622875,0.733407,0.638831
9,3,0.502701,0.654403,0.500107
9,4,0.318625,0.474884,0.290242
9,5,0.222573,0.442102,0.1727
9,6,0.225316,0.487685,0.1634
9,7,0.182631,0.596019,0.125519
9,8,0.199725,0.677935,0.115346
9,9,0.213046,0.685745,0.0770735
9,10,0.278954,0.808645,0.100018
9,11,0.308402,0.778969,0.0868409
9,12,0.456854,0.856372,0.0667214
9,13,0.493984,0.819146,0.0752189
9,14,0.457214,0.74455,0.0690969
9,15,0.313066,0.601336,0.0446461
9,16,0.278243,0.601607,0.0712821
9,17,0.3928,0.731587,0.125012
9,18,0.447908,0.790107,0.123273
9,19,0.513764,0.811699,0.179508
10,0,0.646245,0.132431,0.851971
10,1,0.797132,0.307683,0.879433
10,2,0.723238,0.645515,0.598659
10,3,0.599869,0.639977,0.458062
10,4,0.444089,0.558481,0.363716
10,5,0.318434,0.53433,0.307374
10,6,0.290401,0.587318,0.363724
10,7,0.28776,0.685126,0.394247
10,8,0.237134,0.664369,0.215475
10,9,0.272086,0.754056,0.194076
10,10,0.324385,0.845766,0.199402
10,11,0.363856,0.831306,0.175373
10,12,0.448196,0.89233,0.170035
10,13,0.525546,0.914934,0.15555
10,14,0.580871,0.902385,0.157851
10,15,0.577882,0.845255,0.150646
10,16,0.411179,0.725649,0.0972025
10,17,0.404873,0.749215,0.103955
10,18,0.404277,0.800046,0.0730118
10,19,0.447936,0.85132,0.096835
11,0,0.308096,0.0726392,0.519993
11,1,0.605635,0.263104,0.612233
11,2,0.698144,0.517454,0.562009
11,3,0.660759,0.619272,0.481074
11,4,0.524524,0.594513,0.474717
11,5,0.380714,0.63877,0.557443
11,6,0.333301,0.775195,0.714028
11,7,0.31607,0.859709,0.738842
11,8,0.26669,0.716951,0.491232
11,9,0.310373,0.775628,0.364599
11,10,0.352347,0.877116,0.263638
11,11,0.466838,0.932819,0.284992
11,12,0.536775,0.900258,0.263933
11,13,0.604288,0.931054,0.248995
11,14,0.682375,0.924287,0.236231
11,15,0.752089,0.920586,0.249911
11,16,0.795997,0.907376,0.221998
11,17,0.727284,0.89972,0.173749
11,18,0.544409,0.879787,0.0998791
11,19,0.527726,0.93919,0.0895501
12,0,0.32848,0.142904,0.437789
12,1,0.534582,0.24914,0.49139
12,2,0.647105,0.437063,0.57274
12,3,0.600256,0.554193,0.533827
12,4,0.521962,0.626176,0.62827
12,5,0.410048,0.662854,0.806274
12,6,0.297407,0.698303,0.855906
12,7,0.219376,0.77982,0.886599
12,8,0.183297,0.750342,0.759063
12,9,0.298863,0.8114,0.609096
12,10,0.394346,0.77445,0.265336
12,11,0.483008,0.898986,0.315975
12,12,0.554319,0.886619,0.318819
12,13,0.655357,0.914858,0.330331
12,14,0.753723,0.870333,0.339426
12,15,0.881356,0.916126,0.333294
12,16,0.931844,0.935863,0.294916
12,17,0.845195,0.900047,0.221202
12,18,0.661697,0.85747,0.154622
12,19,0.611388,0.942272,0.12239
13,0,0.44502,0.206389,0.463011
13,1,0.427484,0.143006,0.376703
13,2,0.610219,0.332719,0.465106
13,3,0.589256,0.448389,0.476237
13,4,0.497885,0.539906,0.711721
13,5,0.384229,0.522347,0.881684
13,6,0.223496,0.47454,0.84363
13,7,0.123568,0.568102,0.879856
13,8,0.0984761,0.707033,0.846483
13,9,0.223722,0.875549,0.757368
13,10,0.398116,0.721351,0.299926
13,11,0.455995,0.822623,0.353378
13,12,0.545911,0.828821,0.384589
13,13,0.663806,0.853205,0.438526
13,14,0.768325,0.849024,0.447015
13,15,0.900872,0.886861,0.41863
13,16,0.949066,0.893847,0.361289
13,17,0.865541,0.803392,0.279042
13,18,0.741714,0.749656,0.219574
13,19,0.73433,0.812744,0.192573
14,0,0.599224,0.330747,0.585255
14,1,0.483329,0.232193,0.372401
14,2,0.633122,0.292413,0.419321
14,3,0.652736,0.403551,0.465436
14,4,0.498225,0.463855,0.690313
14,5,0.354128,0.40258,0.852661
14,6,0.215157,0.325312,0.850745
14,7,0.0750332,0.306548,0.809956
14,8,0.0673335,0.539467,0.72156
14,9,0.119889,0.792245,0.755487
14,10,0.327268,0.719656,0.437971
14,11,0.428746,0.7415,0.402848
14,12,0.534902,0.788298,0.466757
14,13,0.650629,0.845735,0.543522
14,14,0.741858,0.849228,0.551288
14,15,0.822112,0.849736,0.496919
14,16,0.870148,0.788392,0.471153
14,17,0.891279,0.717231,0.415942
14,18,0.876933,0.675006,0.355124
14,19,0.903981,0.743502,0.318599
15,0,0.767986,0.31717,0.650618
15,1,0.686175,0.226624,0.526893
15,2,0.688752,0.250924,0.387248
15,3,0.704211,0.293362,0.359399
15,4,0.573913,0.404078,0.560751
15,5,0.407223,0.294478,0.72947
15,6,0.281833,0.187426,0.819798
15,7,0.105391,0.118102,0.82215
15,8,0.105018,0.335664,0.627765
15,9,0.158494,0.585343,0.603056
15,10,0.209984,0.675017,0.483804
15,11,0.397025,0.698293,0.452695
15,12,0.51826,0.807861,0.524269
15,13,0.644036,0.899554,0.61849
15,14,0.76422,0.875446,0.670058
15,15,0.862686,0.847044,0.647022
15,16,0.896173,0.78038,0.607525
15,17,0.906718,0.650226,0.479588
15,18,0.926229,0.613196,0.424956
15,19,0.932881,0.658492,0.397008
16,0,0.843594,0.194487,0.68323
16,1,0.843394,0.125103,0.571119
16,2,0.830829,0.148588,0.434023
16,3,0.827816,0.236559,0.358006
16,4,0.672729,0.356773,0.385882
16,5,0.479507,0.281131,0.708629
16,6,0.406265,0.217449,0.796048
16,7,0.135557,0.137005,0.68032
16,8,0.132999,0.316269,0.593561
16,9,0.159284,0.518937,0.624504
16,10,0.135338,0.592355,0.452324
16,11,0.307843,0.697306,0.466297
16,12,0.462541,0.844779,0.579351
16,13,0.566138,0.914615,0.699316
16,14,0.791334,0.885963,0.763467
16,15,0.903922,0.860494,0.802376
16,16,0.908845,0.784483,0.839221
16,17,0.917832,0.622667,0.67428
16,18,0.897427,0.526137,0.560336
16,19,0.900348,0.531502,0.480186
17,0,0.887154,0.133654,0.743644
17,1,0.88448,0.07419,0.579587
17,2,0.898108,0.10965,0.436821
17,3,0.80104,0.200455,0.294917
17,4,0.799196,0.36177,0.26621
17,5,0.778551,0.458431,0.332884
17,6,0.643066,0.465437,0.361182
17,7,0.350313,0.407644,0.481835
17,8,0.254378,0.450084,0.594698
17,9,0.194938,0.459534,0.513476
17,10,0.159177,0.527821,0.422895
17,11,0.216988,0.69828,0.379383
17,12,0.356579,0.837291,0.493172
17,13,0.494896,0.928774,0.6307
17,14,0.717398,0.902252,0.735636
17,15,0.825626,0.803988,0.76849
17,16,0.867151,0.686768,0.800188
17,17,0.904027,0.600437,0.703268
17,18,0.872667,0.501033,0.595634
17,19,0.856763,0.459199,0.512665
18,0,0.898798,0.284719,0.774854
18,1,0.85051,0.128508,0.614283
18,2,0.836433,0.0725375,0.292709
18,3,0.891137,0.127438,0.151115
18,4,0.888393,0.302686,0.249278
18,5,0.837181,0.392129,0.361496
18,6,0.53182,0.356937,0.383816
18,7,0.37121,0.336981,0.407638
18,8,0.228678,0.382067,0.437689
18,9,0.188228,0.421152,0.418622
18,10,0.207416,0.529959,0.372692
18,11,0.196298,0.663795,0.31039
18,12,0.288924,0.789538,0.35552
18,13,0.379332,0.873549,0.40918
18,14,0.577471,0.927071,0.52977
18,15,0.730294,0.948905,0.576628
18,16,0.845503,0.927244,0.589347
18,17,0.84495,0.711684,0.59068
18,18,0.833648,0.652272,0.558753
18,19,0.843542,0.583355,0.521526
19,0,0.906562,0.479846,0.746559
19,1,0.915055,0.296718,0.471695
19,2,0.863854,0.0644906,0.16407
19,3,0.914645,0.0756641,0.0785198
19,4,0.896804,0.276916,0.188263
19,5,0.809434,0.37245,0.293373
19,6,0.553792,0.330152,0.337422
19,7,0.422917,0.34997,0.365118
19,8,0.252286,0.341593,0.379738
19,9,0.19333,0.349521,0.346587
19,10,0.229581,0.452182,0.365907
19,11,0.204998,0.556462,0.282536
19,12,0.25811,0.719491,0.291233
19,13,0.326771,0.857077,0.347987
19,14,0.442148,0.881627,0.390797
19,15,0.56933,0.932057,0.45321
19,16,0.663945,0.963369,0.475651
19,17,0.717986,0.955109,0.445042
19,18,0.78904,0.945376,0.432932
19,19,0.851859,0.955676,0.429435
